name,last_update,is_open,wait_time
"The Flying Bikes","2022-12-11T08:55:24.000Z",true,0
"The Frogs","2022-12-11T08:55:24.000Z",true,0
"The Merry-go-Round","2022-12-11T08:55:24.000Z",true,0
"The Pedal Boats","2022-12-11T08:55:24.000Z",false,0
"The Pirate Ship","2022-12-11T08:55:24.000Z",true,0
"The Pirates' Playground","2022-12-11T08:55:24.000Z",true,0
"The Rabbits","2022-12-11T08:55:24.000Z",true,0
"The Raft","2022-12-11T08:55:24.000Z",true,0
"The Ride to Happiness by Tomorrowland","2022-12-11T08:55:24.000Z",false,0
"The Spider's Web","2022-12-11T08:55:24.000Z",true,0
"The Suspension Bridge","2022-12-11T08:55:24.000Z",true,0
"The Swinging Tree","2022-12-11T08:55:24.000Z",true,0
"The Tractors","2022-12-11T08:55:24.000Z",true,0
"The Traffic Park","2022-12-11T08:55:24.000Z",true,0
"The Water Lilies","2022-12-11T08:55:24.000Z",true,0
"Wickie The Battle","2022-12-11T08:55:24.000Z",false,0
"Wienerwalz","2022-12-11T08:55:24.000Z",true,0
"Willy's Playground","2022-12-11T08:55:24.000Z",true,0
"#LikeMe Coaster","2022-12-11T09:10:26.000Z",false,0
"Amika","2022-12-11T09:10:26.000Z",true,0
"Anubis The Ride","2022-12-11T09:10:26.000Z",false,0
"Balloon Race","2022-12-11T09:10:26.000Z",true,0
"Big's Garden","2022-12-11T09:10:26.000Z",true,0
"Bumba's Playground","2022-12-11T09:10:26.000Z",true,0
"DinoSplash","2022-12-11T09:10:26.000Z",true,0
"Heidi The Ride","2022-12-11T09:10:26.000Z",false,0
"K3 Roller Skater","2022-12-11T09:10:26.000Z",false,0
"Kaatje zoekt Eendje","2022-12-11T09:10:26.000Z",true,0
"Mega Mindy Jet-ski","2022-12-11T09:10:26.000Z",true,0
"Nachtwacht-Flyer","2022-12-11T09:10:26.000Z",false,0
"Plop's Garden","2022-12-11T09:10:26.000Z",true,0
"Plop's Woods","2022-12-11T09:10:26.000Z",true,0
"Plopsa Express","2022-12-11T09:10:26.000Z",true,0
"Safari","2022-12-11T09:10:26.000Z",true,0
"Storm At Sea","2022-12-11T09:10:26.000Z",true,0
"SuperSplash","2022-12-11T09:10:26.000Z",false,0
"The Animal Carousel","2022-12-11T09:10:26.000Z",true,0
"The Animal Farm","2022-12-11T09:10:26.000Z",true,0
"The Ball Bath","2022-12-11T09:10:26.000Z",true,0
"The Big & Betsy Farm","2022-12-11T09:10:26.000Z",true,0
"The Big Wave","2022-12-11T09:10:26.000Z",false,0
"The Bucket","2022-12-11T09:10:26.000Z",true,0
"The Bumper Cars","2022-12-11T09:10:26.000Z",true,0
"The Chute","2022-12-11T09:10:26.000Z",true,0
"The Climbing Tree","2022-12-11T09:10:26.000Z",true,0
"The Coffee Cups","2022-12-11T09:10:26.000Z",true,0
"The Dancing Fountains","2022-12-11T09:10:26.000Z",false,0
"The Dragon","2022-12-11T09:10:26.000Z",true,0
"The Ducks","2022-12-11T09:10:26.000Z",true,0
"The Falling Tower","2022-12-11T09:10:26.000Z",true,0
"The Fire Brigade","2022-12-11T09:10:26.000Z",true,0
"The Flowery Merry-go-Round","2022-12-11T09:10:26.000Z",false,0
"The Flying Bikes","2022-12-11T09:10:26.000Z",true,0
"The Frogs","2022-12-11T09:10:26.000Z",true,0
"The Merry-go-Round","2022-12-11T09:10:26.000Z",true,0
"The Pedal Boats","2022-12-11T09:10:26.000Z",false,0
"The Pirate Ship","2022-12-11T09:10:26.000Z",true,0
"The Pirates' Playground","2022-12-11T09:10:26.000Z",true,0
"The Rabbits","2022-12-11T09:10:26.000Z",true,0
"The Raft","2022-12-11T09:10:26.000Z",true,0
"The Ride to Happiness by Tomorrowland","2022-12-11T09:10:26.000Z",false,0
"The Spider's Web","2022-12-11T09:10:26.000Z",true,0
"The Suspension Bridge","2022-12-11T09:10:26.000Z",true,0
"The Swinging Tree","2022-12-11T09:10:26.000Z",true,0
"The Tractors","2022-12-11T09:10:26.000Z",true,0
"The Traffic Park","2022-12-11T09:10:26.000Z",true,0
"The Water Lilies","2022-12-11T09:10:26.000Z",true,0
"Wickie The Battle","2022-12-11T09:10:26.000Z",false,0
"Wienerwalz","2022-12-11T09:10:26.000Z",true,0
"Willy's Playground","2022-12-11T09:10:26.000Z",true,0
"#LikeMe Coaster","2022-12-11T09:25:26.000Z",false,0
"Amika","2022-12-11T09:25:26.000Z",true,0
"Anubis The Ride","2022-12-11T09:25:26.000Z",false,0
"Balloon Race","2022-12-11T09:25:26.000Z",true,5
"Big's Garden","2022-12-11T09:25:26.000Z",true,0
"Bumba's Playground","2022-12-11T09:25:26.000Z",true,0
"DinoSplash","2022-12-11T09:25:26.000Z",true,5
"Heidi The Ride","2022-12-11T09:25:26.000Z",false,0
"K3 Roller Skater","2022-12-11T09:25:26.000Z",false,0
"Kaatje zoekt Eendje","2022-12-11T09:25:26.000Z",true,5
"Mega Mindy Jet-ski","2022-12-11T09:25:26.000Z",true,5
"Nachtwacht-Flyer","2022-12-11T09:25:26.000Z",false,0
"Plop's Garden","2022-12-11T09:25:26.000Z",true,0
"Plop's Woods","2022-12-11T09:25:26.000Z",true,5
"Plopsa Express","2022-12-11T09:25:26.000Z",true,5
"Safari","2022-12-11T09:25:26.000Z",true,5
"Storm At Sea","2022-12-11T09:25:26.000Z",true,5
"SuperSplash","2022-12-11T09:25:26.000Z",false,0
"The Animal Carousel","2022-12-11T09:25:26.000Z",true,5
"The Animal Farm","2022-12-11T09:25:26.000Z",true,0
"The Ball Bath","2022-12-11T09:25:26.000Z",true,0
"The Big & Betsy Farm","2022-12-11T09:25:26.000Z",true,0
"The Big Wave","2022-12-11T09:25:26.000Z",false,0
"The Bucket","2022-12-11T09:25:26.000Z",true,0
"The Bumper Cars","2022-12-11T09:25:26.000Z",true,5
"The Chute","2022-12-11T09:25:26.000Z",true,0
"The Climbing Tree","2022-12-11T09:25:26.000Z",true,0
"The Coffee Cups","2022-12-11T09:25:26.000Z",true,5
"The Dancing Fountains","2022-12-11T09:25:26.000Z",false,0
"The Dragon","2022-12-11T09:25:26.000Z",true,5
"The Ducks","2022-12-11T09:25:26.000Z",true,5
"The Falling Tower","2022-12-11T09:25:26.000Z",true,5
"The Fire Brigade","2022-12-11T09:25:26.000Z",true,5
"The Flowery Merry-go-Round","2022-12-11T09:25:26.000Z",false,0
"The Flying Bikes","2022-12-11T09:25:26.000Z",true,5
"The Frogs","2022-12-11T09:25:26.000Z",true,5
"The Merry-go-Round","2022-12-11T09:25:26.000Z",true,5
"The Pedal Boats","2022-12-11T09:25:26.000Z",false,0
"The Pirate Ship","2022-12-11T09:25:26.000Z",true,5
"The Pirates' Playground","2022-12-11T09:25:26.000Z",true,0
"The Rabbits","2022-12-11T09:25:26.000Z",true,5
"The Raft","2022-12-11T09:25:26.000Z",true,0
"The Ride to Happiness by Tomorrowland","2022-12-11T09:25:26.000Z",false,0
"The Spider's Web","2022-12-11T09:25:26.000Z",true,0
"The Suspension Bridge","2022-12-11T09:25:26.000Z",true,0
"The Swinging Tree","2022-12-11T09:25:26.000Z",true,5
"The Tractors","2022-12-11T09:25:26.000Z",true,5
"The Traffic Park","2022-12-11T09:25:26.000Z",true,5
"The Water Lilies","2022-12-11T09:25:26.000Z",true,5
"Wickie The Battle","2022-12-11T09:25:26.000Z",false,0
"Wienerwalz","2022-12-11T09:25:26.000Z",true,5
"Willy's Playground","2022-12-11T09:25:26.000Z",true,0
"#LikeMe Coaster","2022-12-11T09:40:28.000Z",false,0
"Amika","2022-12-11T09:40:28.000Z",true,0
"Anubis The Ride","2022-12-11T09:40:28.000Z",false,0
"Balloon Race","2022-12-11T09:40:28.000Z",true,5
"Big's Garden","2022-12-11T09:40:28.000Z",true,0
"Bumba's Playground","2022-12-11T09:40:28.000Z",true,0
"DinoSplash","2022-12-11T09:40:28.000Z",true,5
"Heidi The Ride","2022-12-11T09:40:28.000Z",false,0
"K3 Roller Skater","2022-12-11T09:40:28.000Z",false,0
"Kaatje zoekt Eendje","2022-12-11T09:40:28.000Z",true,5
"Mega Mindy Jet-ski","2022-12-11T09:40:28.000Z",true,5
"Nachtwacht-Flyer","2022-12-11T09:40:28.000Z",false,0
"Plop's Garden","2022-12-11T09:40:28.000Z",true,0
"Plop's Woods","2022-12-11T09:40:28.000Z",true,5
"Plopsa Express","2022-12-11T09:40:28.000Z",true,5
"Safari","2022-12-11T09:40:28.000Z",true,5
"Storm At Sea","2022-12-11T09:40:28.000Z",true,5
"SuperSplash","2022-12-11T09:40:28.000Z",false,0
"The Animal Carousel","2022-12-11T09:40:28.000Z",true,5
"The Animal Farm","2022-12-11T09:40:28.000Z",true,0
"The Ball Bath","2022-12-11T09:40:28.000Z",true,0
"The Big & Betsy Farm","2022-12-11T09:40:28.000Z",true,0
"The Big Wave","2022-12-11T09:40:28.000Z",false,0
"The Bucket","2022-12-11T09:40:28.000Z",true,0
"The Bumper Cars","2022-12-11T09:40:28.000Z",true,5
"The Chute","2022-12-11T09:40:28.000Z",true,0
"The Climbing Tree","2022-12-11T09:40:28.000Z",true,0
"The Coffee Cups","2022-12-11T09:40:28.000Z",true,5
"The Dancing Fountains","2022-12-11T09:40:28.000Z",false,0
"The Dragon","2022-12-11T09:40:28.000Z",true,5
"The Ducks","2022-12-11T09:40:28.000Z",true,5
"The Falling Tower","2022-12-11T09:40:28.000Z",true,5
"The Fire Brigade","2022-12-11T09:40:28.000Z",true,5
"The Flowery Merry-go-Round","2022-12-11T09:40:28.000Z",false,0
"The Flying Bikes","2022-12-11T09:40:28.000Z",true,5
"The Frogs","2022-12-11T09:40:28.000Z",true,5
"The Merry-go-Round","2022-12-11T09:40:28.000Z",true,5
"The Pedal Boats","2022-12-11T09:40:28.000Z",false,0
"The Pirate Ship","2022-12-11T09:40:28.000Z",true,5
"The Pirates' Playground","2022-12-11T09:40:28.000Z",true,0
"The Rabbits","2022-12-11T09:40:28.000Z",true,5
"The Raft","2022-12-11T09:40:28.000Z",true,0
"The Ride to Happiness by Tomorrowland","2022-12-11T09:40:28.000Z",false,0
"The Spider's Web","2022-12-11T09:40:28.000Z",true,0
"The Suspension Bridge","2022-12-11T09:40:28.000Z",true,0
"The Swinging Tree","2022-12-11T09:40:28.000Z",true,5
"The Tractors","2022-12-11T09:40:28.000Z",true,5
"The Traffic Park","2022-12-11T09:40:28.000Z",true,5
"The Water Lilies","2022-12-11T09:40:28.000Z",true,5
"Wickie The Battle","2022-12-11T09:40:28.000Z",false,0
"Wienerwalz","2022-12-11T09:40:28.000Z",true,5
"Willy's Playground","2022-12-11T09:40:28.000Z",true,0
"#LikeMe Coaster","2022-12-11T09:55:28.000Z",false,0
"Amika","2022-12-11T09:55:28.000Z",true,0
"Anubis The Ride","2022-12-11T09:55:28.000Z",false,0
"Balloon Race","2022-12-11T09:55:28.000Z",true,5
"Big's Garden","2022-12-11T09:55:28.000Z",true,0
"Bumba's Playground","2022-12-11T09:55:28.000Z",true,0
"DinoSplash","2022-12-11T09:55:28.000Z",true,5
"Heidi The Ride","2022-12-11T09:55:28.000Z",false,0
"K3 Roller Skater","2022-12-11T09:55:28.000Z",false,0
"Kaatje zoekt Eendje","2022-12-11T09:55:28.000Z",true,5
"Mega Mindy Jet-ski","2022-12-11T09:55:28.000Z",true,5
"Nachtwacht-Flyer","2022-12-11T09:55:28.000Z",false,0
"Plop's Garden","2022-12-11T09:55:28.000Z",true,0
"Plop's Woods","2022-12-11T09:55:28.000Z",true,5
"Plopsa Express","2022-12-11T09:55:28.000Z",true,5
"Safari","2022-12-11T09:55:28.000Z",true,5
"Storm At Sea","2022-12-11T09:55:28.000Z",true,5
"SuperSplash","2022-12-11T09:55:28.000Z",false,0
"The Animal Carousel","2022-12-11T09:55:28.000Z",true,5
"The Animal Farm","2022-12-11T09:55:28.000Z",true,0
"The Ball Bath","2022-12-11T09:55:28.000Z",true,0
"The Big & Betsy Farm","2022-12-11T09:55:28.000Z",true,0
"The Big Wave","2022-12-11T09:55:28.000Z",true,5
"The Bucket","2022-12-11T09:55:28.000Z",true,0
"The Bumper Cars","2022-12-11T09:55:28.000Z",true,5
"The Chute","2022-12-11T09:55:28.000Z",true,0
"The Climbing Tree","2022-12-11T09:55:28.000Z",true,0
"The Coffee Cups","2022-12-11T09:55:28.000Z",true,5
"The Dancing Fountains","2022-12-11T09:55:28.000Z",false,0
"The Dragon","2022-12-11T09:55:28.000Z",true,5
"The Ducks","2022-12-11T09:55:28.000Z",true,5
"The Falling Tower","2022-12-11T09:55:28.000Z",true,5
"The Fire Brigade","2022-12-11T09:55:28.000Z",true,5
"The Flowery Merry-go-Round","2022-12-11T09:55:28.000Z",false,0
"The Flying Bikes","2022-12-11T09:55:28.000Z",true,5
"The Frogs","2022-12-11T09:55:28.000Z",true,5
"The Merry-go-Round","2022-12-11T09:55:28.000Z",true,5
"The Pedal Boats","2022-12-11T09:55:28.000Z",false,0
"The Pirate Ship","2022-12-11T09:55:28.000Z",true,5
"The Pirates' Playground","2022-12-11T09:55:28.000Z",true,0
"The Rabbits","2022-12-11T09:55:28.000Z",true,5
"The Raft","2022-12-11T09:55:28.000Z",true,0
"The Ride to Happiness by Tomorrowland","2022-12-11T09:55:28.000Z",false,0
"The Spider's Web","2022-12-11T09:55:28.000Z",true,0
"The Suspension Bridge","2022-12-11T09:55:28.000Z",true,0
"The Swinging Tree","2022-12-11T09:55:28.000Z",true,5
"The Tractors","2022-12-11T09:55:28.000Z",true,5
"The Traffic Park","2022-12-11T09:55:28.000Z",true,5
"The Water Lilies","2022-12-11T09:55:28.000Z",true,5
"Wickie The Battle","2022-12-11T09:55:28.000Z",false,0
"Wienerwalz","2022-12-11T09:55:28.000Z",true,5
"Willy's Playground","2022-12-11T09:55:28.000Z",true,0
"#LikeMe Coaster","2022-12-11T10:10:30.000Z",false,0
"Amika","2022-12-11T10:10:30.000Z",true,0
"Anubis The Ride","2022-12-11T10:10:30.000Z",false,0
"Balloon Race","2022-12-11T10:10:30.000Z",true,5
"Big's Garden","2022-12-11T10:10:30.000Z",true,0
"Bumba's Playground","2022-12-11T10:10:30.000Z",true,0
"DinoSplash","2022-12-11T10:10:30.000Z",false,0
"Heidi The Ride","2022-12-11T10:10:30.000Z",false,0
"K3 Roller Skater","2022-12-11T10:10:30.000Z",false,0
"Kaatje zoekt Eendje","2022-12-11T10:10:30.000Z",true,5
"Mega Mindy Jet-ski","2022-12-11T10:10:30.000Z",true,5
"Nachtwacht-Flyer","2022-12-11T10:10:30.000Z",false,0
"Plop's Garden","2022-12-11T10:10:30.000Z",true,0
"Plop's Woods","2022-12-11T10:10:30.000Z",true,5
"Plopsa Express","2022-12-11T10:10:30.000Z",true,5
"Safari","2022-12-11T10:10:30.000Z",true,5
"Storm At Sea","2022-12-11T10:10:30.000Z",true,5
"SuperSplash","2022-12-11T10:10:30.000Z",true,0
"The Animal Carousel","2022-12-11T10:10:30.000Z",true,5
"The Animal Farm","2022-12-11T10:10:30.000Z",true,0
"The Ball Bath","2022-12-11T10:10:30.000Z",true,0
"The Big & Betsy Farm","2022-12-11T10:10:30.000Z",true,0
"The Big Wave","2022-12-11T10:10:30.000Z",true,5
"The Bucket","2022-12-11T10:10:30.000Z",true,0
"The Bumper Cars","2022-12-11T10:10:30.000Z",true,5
"The Chute","2022-12-11T10:10:30.000Z",true,0
"The Climbing Tree","2022-12-11T10:10:30.000Z",true,0
"The Coffee Cups","2022-12-11T10:10:30.000Z",true,5
"The Dancing Fountains","2022-12-11T10:10:30.000Z",false,0
"The Dragon","2022-12-11T10:10:30.000Z",false,0
"The Ducks","2022-12-11T10:10:30.000Z",true,5
"The Falling Tower","2022-12-11T10:10:30.000Z",true,5
"The Fire Brigade","2022-12-11T10:10:30.000Z",true,5
"The Flowery Merry-go-Round","2022-12-11T10:10:30.000Z",false,0
"The Flying Bikes","2022-12-11T10:10:30.000Z",true,5
"The Frogs","2022-12-11T10:10:30.000Z",true,5
"The Merry-go-Round","2022-12-11T10:10:30.000Z",true,5
"The Pedal Boats","2022-12-11T10:10:30.000Z",false,0
"The Pirate Ship","2022-12-11T10:10:30.000Z",true,5
"The Pirates' Playground","2022-12-11T10:10:30.000Z",true,0
"The Rabbits","2022-12-11T10:10:30.000Z",true,5
"The Raft","2022-12-11T10:10:30.000Z",true,0
"The Ride to Happiness by Tomorrowland","2022-12-11T10:10:30.000Z",false,0
"The Spider's Web","2022-12-11T10:10:30.000Z",true,0
"The Suspension Bridge","2022-12-11T10:10:30.000Z",true,0
"The Swinging Tree","2022-12-11T10:10:30.000Z",true,5
"The Tractors","2022-12-11T10:10:30.000Z",true,5
"The Traffic Park","2022-12-11T10:10:30.000Z",true,5
"The Water Lilies","2022-12-11T10:10:30.000Z",true,5
"Wickie The Battle","2022-12-11T10:10:30.000Z",false,0
"Wienerwalz","2022-12-11T10:10:30.000Z",true,5
"Willy's Playground","2022-12-11T10:10:30.000Z",true,0
"#LikeMe Coaster","2022-12-11T10:25:26.000Z",false,0
"Amika","2022-12-11T10:25:26.000Z",true,0
"Anubis The Ride","2022-12-11T10:25:26.000Z",false,0
"Balloon Race","2022-12-11T10:25:26.000Z",true,5
"Big's Garden","2022-12-11T10:25:26.000Z",true,0
"Bumba's Playground","2022-12-11T10:25:26.000Z",true,0
"DinoSplash","2022-12-11T10:25:26.000Z",false,0
"Heidi The Ride","2022-12-11T10:25:26.000Z",false,0
"K3 Roller Skater","2022-12-11T10:25:26.000Z",false,0
"Kaatje zoekt Eendje","2022-12-11T10:25:26.000Z",true,5
"Mega Mindy Jet-ski","2022-12-11T10:25:26.000Z",true,5
"Nachtwacht-Flyer","2022-12-11T10:25:26.000Z",false,0
"Plop's Garden","2022-12-11T10:25:26.000Z",true,0
"Plop's Woods","2022-12-11T10:25:26.000Z",true,5
"Plopsa Express","2022-12-11T10:25:26.000Z",true,5
"Safari","2022-12-11T10:25:26.000Z",true,5
"Storm At Sea","2022-12-11T10:25:26.000Z",true,5
"SuperSplash","2022-12-11T10:25:26.000Z",true,5
"The Animal Carousel","2022-12-11T10:25:26.000Z",true,5
"The Animal Farm","2022-12-11T10:25:26.000Z",true,0
"The Ball Bath","2022-12-11T10:25:26.000Z",true,0
"The Big & Betsy Farm","2022-12-11T10:25:26.000Z",true,0
"The Big Wave","2022-12-11T10:25:26.000Z",true,5
"The Bucket","2022-12-11T10:25:26.000Z",true,0
"The Bumper Cars","2022-12-11T10:25:26.000Z",true,5
"The Chute","2022-12-11T10:25:26.000Z",true,0
"The Climbing Tree","2022-12-11T10:25:26.000Z",true,0
"The Coffee Cups","2022-12-11T10:25:26.000Z",true,5
"The Dancing Fountains","2022-12-11T10:25:26.000Z",false,0
"The Dragon","2022-12-11T10:25:26.000Z",false,0
"The Ducks","2022-12-11T10:25:26.000Z",true,5
"The Falling Tower","2022-12-11T10:25:26.000Z",true,5
"The Fire Brigade","2022-12-11T10:25:26.000Z",true,5
"The Flowery Merry-go-Round","2022-12-11T10:25:26.000Z",false,0
"The Flying Bikes","2022-12-11T10:25:26.000Z",true,5
"The Frogs","2022-12-11T10:25:26.000Z",true,5
"The Merry-go-Round","2022-12-11T10:25:26.000Z",true,5
"The Pedal Boats","2022-12-11T10:25:26.000Z",false,0
"The Pirate Ship","2022-12-11T10:25:26.000Z",true,5
"The Pirates' Playground","2022-12-11T10:25:26.000Z",true,0
"The Rabbits","2022-12-11T10:25:26.000Z",true,5
"The Raft","2022-12-11T10:25:26.000Z",true,0
"The Ride to Happiness by Tomorrowland","2022-12-11T10:25:26.000Z",false,0
"The Spider's Web","2022-12-11T10:25:26.000Z",true,0
"The Suspension Bridge","2022-12-11T10:25:26.000Z",true,0
"The Swinging Tree","2022-12-11T10:25:26.000Z",true,5
"The Tractors","2022-12-11T10:25:26.000Z",true,5
"The Traffic Park","2022-12-11T10:25:26.000Z",true,5
"The Water Lilies","2022-12-11T10:25:26.000Z",true,5
"Wickie The Battle","2022-12-11T10:25:26.000Z",false,0
"Wienerwalz","2022-12-11T10:25:26.000Z",true,5
"Willy's Playground","2022-12-11T10:25:26.000Z",true,0
"#LikeMe Coaster","2022-12-11T10:40:27.000Z",false,0
"Amika","2022-12-11T10:40:27.000Z",true,0
"Anubis The Ride","2022-12-11T10:40:27.000Z",false,0
"Balloon Race","2022-12-11T10:40:27.000Z",true,5
"Big's Garden","2022-12-11T10:40:27.000Z",true,0
"Bumba's Playground","2022-12-11T10:40:27.000Z",true,0
"DinoSplash","2022-12-11T10:40:27.000Z",false,0
"Heidi The Ride","2022-12-11T10:40:27.000Z",false,0
"K3 Roller Skater","2022-12-11T10:40:27.000Z",false,0
"Kaatje zoekt Eendje","2022-12-11T10:40:27.000Z",true,5
"Mega Mindy Jet-ski","2022-12-11T10:40:27.000Z",true,5
"Nachtwacht-Flyer","2022-12-11T10:40:27.000Z",false,0
"Plop's Garden","2022-12-11T10:40:27.000Z",true,0
"Plop's Woods","2022-12-11T10:40:27.000Z",true,5
"Plopsa Express","2022-12-11T10:40:27.000Z",true,5
"Safari","2022-12-11T10:40:27.000Z",true,5
"Storm At Sea","2022-12-11T10:40:27.000Z",true,5
"SuperSplash","2022-12-11T10:40:27.000Z",true,5
"The Animal Carousel","2022-12-11T10:40:27.000Z",true,5
"The Animal Farm","2022-12-11T10:40:27.000Z",true,0
"The Ball Bath","2022-12-11T10:40:27.000Z",true,0
"The Big & Betsy Farm","2022-12-11T10:40:27.000Z",true,0
"The Big Wave","2022-12-11T10:40:27.000Z",true,5
"The Bucket","2022-12-11T10:40:27.000Z",true,0
"The Bumper Cars","2022-12-11T10:40:27.000Z",true,5
"The Chute","2022-12-11T10:40:27.000Z",true,0
"The Climbing Tree","2022-12-11T10:40:27.000Z",true,0
"The Coffee Cups","2022-12-11T10:40:27.000Z",true,5
"The Dancing Fountains","2022-12-11T10:40:27.000Z",false,0
"The Dragon","2022-12-11T10:40:27.000Z",false,0
"The Ducks","2022-12-11T10:40:27.000Z",true,5
"The Falling Tower","2022-12-11T10:40:27.000Z",true,5
"The Fire Brigade","2022-12-11T10:40:27.000Z",true,5
"The Flowery Merry-go-Round","2022-12-11T10:40:27.000Z",true,0
"The Flying Bikes","2022-12-11T10:40:27.000Z",true,5
"The Frogs","2022-12-11T10:40:27.000Z",true,5
"The Merry-go-Round","2022-12-11T10:40:27.000Z",true,5
"The Pedal Boats","2022-12-11T10:40:27.000Z",false,0
"The Pirate Ship","2022-12-11T10:40:27.000Z",true,5
"The Pirates' Playground","2022-12-11T10:40:27.000Z",true,0
"The Rabbits","2022-12-11T10:40:27.000Z",true,5
"The Raft","2022-12-11T10:40:27.000Z",true,0
"The Ride to Happiness by Tomorrowland","2022-12-11T10:40:27.000Z",false,0
"The Spider's Web","2022-12-11T10:40:27.000Z",true,0
"The Suspension Bridge","2022-12-11T10:40:27.000Z",true,0
"The Swinging Tree","2022-12-11T10:40:27.000Z",true,5
"The Tractors","2022-12-11T10:40:27.000Z",true,5
"The Traffic Park","2022-12-11T10:40:27.000Z",true,5
"The Water Lilies","2022-12-11T10:40:27.000Z",true,5
"Wickie The Battle","2022-12-11T10:40:27.000Z",true,5
"Wienerwalz","2022-12-11T10:40:27.000Z",true,5
"Willy's Playground","2022-12-11T10:40:27.000Z",true,0
"#LikeMe Coaster","2022-12-11T10:55:29.000Z",false,0
"Amika","2022-12-11T10:55:29.000Z",true,0
"Anubis The Ride","2022-12-11T10:55:29.000Z",false,0
"Balloon Race","2022-12-11T10:55:29.000Z",true,5
"Big's Garden","2022-12-11T10:55:29.000Z",true,0
"Bumba's Playground","2022-12-11T10:55:29.000Z",true,0
"DinoSplash","2022-12-11T10:55:29.000Z",false,0
"Heidi The Ride","2022-12-11T10:55:29.000Z",false,0
"K3 Roller Skater","2022-12-11T10:55:29.000Z",false,0
"Kaatje zoekt Eendje","2022-12-11T10:55:29.000Z",true,5
"Mega Mindy Jet-ski","2022-12-11T10:55:29.000Z",true,5
"Nachtwacht-Flyer","2022-12-11T10:55:29.000Z",false,0
"Plop's Garden","2022-12-11T10:55:29.000Z",true,0
"Plop's Woods","2022-12-11T10:55:29.000Z",true,5
"Plopsa Express","2022-12-11T10:55:29.000Z",true,5
"Safari","2022-12-11T10:55:29.000Z",true,5
"Storm At Sea","2022-12-11T10:55:29.000Z",true,5
"SuperSplash","2022-12-11T10:55:29.000Z",true,5
"The Animal Carousel","2022-12-11T10:55:29.000Z",true,5
"The Animal Farm","2022-12-11T10:55:29.000Z",true,0
"The Ball Bath","2022-12-11T10:55:29.000Z",true,0
"The Big & Betsy Farm","2022-12-11T10:55:29.000Z",true,0
"The Big Wave","2022-12-11T10:55:29.000Z",true,5
"The Bucket","2022-12-11T10:55:29.000Z",true,0
"The Bumper Cars","2022-12-11T10:55:29.000Z",true,5
"The Chute","2022-12-11T10:55:29.000Z",true,0
"The Climbing Tree","2022-12-11T10:55:29.000Z",true,0
"The Coffee Cups","2022-12-11T10:55:29.000Z",true,5
"The Dancing Fountains","2022-12-11T10:55:29.000Z",false,0
"The Dragon","2022-12-11T10:55:29.000Z",false,0
"The Ducks","2022-12-11T10:55:29.000Z",true,5
"The Falling Tower","2022-12-11T10:55:29.000Z",true,5
"The Fire Brigade","2022-12-11T10:55:29.000Z",true,5
"The Flowery Merry-go-Round","2022-12-11T10:55:29.000Z",true,0
"The Flying Bikes","2022-12-11T10:55:29.000Z",true,5
"The Frogs","2022-12-11T10:55:29.000Z",true,5
"The Merry-go-Round","2022-12-11T10:55:29.000Z",true,5
"The Pedal Boats","2022-12-11T10:55:29.000Z",false,0
"The Pirate Ship","2022-12-11T10:55:29.000Z",true,5
"The Pirates' Playground","2022-12-11T10:55:29.000Z",true,0
"The Rabbits","2022-12-11T10:55:29.000Z",true,5
"The Raft","2022-12-11T10:55:29.000Z",true,0
"The Ride to Happiness by Tomorrowland","2022-12-11T10:55:29.000Z",false,0
"The Spider's Web","2022-12-11T10:55:29.000Z",true,0
"The Suspension Bridge","2022-12-11T10:55:29.000Z",true,0
"The Swinging Tree","2022-12-11T10:55:29.000Z",true,5
"The Tractors","2022-12-11T10:55:29.000Z",true,5
"The Traffic Park","2022-12-11T10:55:29.000Z",true,5
"The Water Lilies","2022-12-11T10:55:29.000Z",true,5
"Wickie The Battle","2022-12-11T10:55:29.000Z",true,5
"Wienerwalz","2022-12-11T10:55:29.000Z",true,5
"Willy's Playground","2022-12-11T10:55:29.000Z",true,0
"#LikeMe Coaster","2022-12-11T11:10:28.000Z",false,0
"Amika","2022-12-11T11:10:28.000Z",true,0
"Anubis The Ride","2022-12-11T11:10:28.000Z",false,0
"Balloon Race","2022-12-11T11:10:28.000Z",true,5
"Big's Garden","2022-12-11T11:10:28.000Z",true,0
"Bumba's Playground","2022-12-11T11:10:28.000Z",true,0
"DinoSplash","2022-12-11T11:10:28.000Z",false,0
"Heidi The Ride","2022-12-11T11:10:28.000Z",false,0
"K3 Roller Skater","2022-12-11T11:10:28.000Z",false,0
"Kaatje zoekt Eendje","2022-12-11T11:10:28.000Z",true,5
"Mega Mindy Jet-ski","2022-12-11T11:10:28.000Z",true,5
"Nachtwacht-Flyer","2022-12-11T11:10:28.000Z",false,0
"Plop's Garden","2022-12-11T11:10:28.000Z",true,0
"Plop's Woods","2022-12-11T11:10:28.000Z",true,5
"Plopsa Express","2022-12-11T11:10:28.000Z",true,5
"Safari","2022-12-11T11:10:28.000Z",true,5
"Storm At Sea","2022-12-11T11:10:28.000Z",true,5
"SuperSplash","2022-12-11T11:10:28.000Z",true,5
"The Animal Carousel","2022-12-11T11:10:28.000Z",true,5
"The Animal Farm","2022-12-11T11:10:28.000Z",true,0
"The Ball Bath","2022-12-11T11:10:28.000Z",true,0
"The Big & Betsy Farm","2022-12-11T11:10:28.000Z",true,0
